IncidentId,UnitNumber,Factor_Type,Factor
31519311,3,HUMAN FACTOR,99
31519311,4,HUMAN FACTOR,99
31521476,1,HUMAN FACTOR,8
31521476,1,HUMAN FACTOR,14
31521476,2,HUMAN FACTOR,11
31521476,3,HUMAN FACTOR,99
31521476,4,HUMAN FACTOR,99
31521477,1,HUMAN FACTOR,8
31521477,1,HUMAN FACTOR,11
31521477,1,HUMAN FACTOR,14
31521477,2,HUMAN FACTOR,99
31521751,1,HUMAN FACTOR,99
31521751,2,HUMAN FACTOR,99
31526964,1,HUMAN FACTOR,99
31526964,2,HUMAN FACTOR,99
31529219,1,HUMAN FACTOR,14
31529219,1,HUMAN FACTOR,17
31529219,2,HUMAN FACTOR,99
31529219,3,HUMAN FACTOR,99
31529219,4,HUMAN FACTOR,99
31529502,1,HUMAN FACTOR,17
31530391,1,HUMAN FACTOR,26
31530391,1,HUMAN FACTOR,14
31530391,1,HUMAN FACTOR,18
31530391,2,HUMAN FACTOR,99
31536973,1,HUMAN FACTOR,99
31536973,2,HUMAN FACTOR,99
31537669,1,HUMAN FACTOR,14
31537669,2,HUMAN FACTOR,99
31539233,1,HUMAN FACTOR,17
31539233,2,HUMAN FACTOR,99
31539455,1,HUMAN FACTOR,11
31539455,2,HUMAN FACTOR,99
31542557,1,HUMAN FACTOR,99
31542557,2,HUMAN FACTOR,99
31544410,1,HUMAN FACTOR,99
31544410,2,HUMAN FACTOR,99
31547684,1,HUMAN FACTOR,14
31547684,2,HUMAN FACTOR,99
31549938,1,HUMAN FACTOR,14
31549938,1,HUMAN FACTOR,17
31549938,1,HUMAN FACTOR,18
31549938,2,HUMAN FACTOR,99
31549938,3,HUMAN FACTOR,99
31552674,1,HUMAN FACTOR,97
31552674,2,HUMAN FACTOR,99
31552749,1,HUMAN FACTOR,5
31552749,1,HUMAN FACTOR,14
31552749,2,HUMAN FACTOR,99
31553063,1,HUMAN FACTOR,17
31553063,2,HUMAN FACTOR,99
31561524,1,HUMAN FACTOR,14
31561524,2,HUMAN FACTOR,99
31566238,1,HUMAN FACTOR,14
31566238,2,HUMAN FACTOR,99
31567304,1,HUMAN FACTOR,11
31567304,1,HUMAN FACTOR,14
31567304,1,HUMAN FACTOR,22
31567304,2,HUMAN FACTOR,99
31567355,2,HUMAN FACTOR,99
31567374,1,HUMAN FACTOR,18
31567374,2,HUMAN FACTOR,99
31567374,3,HUMAN FACTOR,99
31567374,4,HUMAN FACTOR,99
31567374,5,HUMAN FACTOR,99
31567391,1,HUMAN FACTOR,14
31567391,2,HUMAN FACTOR,99
31567454,1,HUMAN FACTOR,18
31567454,2,HUMAN FACTOR,99
31573041,1,HUMAN FACTOR,99
31573041,2,HUMAN FACTOR,99
31574000,1,HUMAN FACTOR,14
31574000,2,HUMAN FACTOR,99
31581802,1,HUMAN FACTOR,8
31581802,1,HUMAN FACTOR,14
31581802,2,HUMAN FACTOR,99
31582331,1,HUMAN FACTOR,22
31582331,2,HUMAN FACTOR,99
31582767,1,HUMAN FACTOR,14
31582767,2,HUMAN FACTOR,17
31582767,3,HUMAN FACTOR,99
31587668,1,HUMAN FACTOR,14
31587668,2,HUMAN FACTOR,99
31588409,1,HUMAN FACTOR,14
31588409,2,HUMAN FACTOR,99
31592245,1,HUMAN FACTOR,8
31592245,2,HUMAN FACTOR,99
31593657,1,HUMAN FACTOR,97
31593657,2,HUMAN FACTOR,99
31593657,3,HUMAN FACTOR,99
31593657,4,HUMAN FACTOR,99
31593659,2,HUMAN FACTOR,99
31593659,3,HUMAN FACTOR,99
31593659,4,HUMAN FACTOR,99
31594912,1,HUMAN FACTOR,14
31594912,1,HUMAN FACTOR,97
31595007,1,HUMAN FACTOR,8
31595007,2,HUMAN FACTOR,99
31595611,1,HUMAN FACTOR,14
31598946,1,HUMAN FACTOR,97
31598946,2,HUMAN FACTOR,97
31598946,3,HUMAN FACTOR,99
31598946,4,HUMAN FACTOR,99
31602865,1,HUMAN FACTOR,99
31605265,1,HUMAN FACTOR,99
31605265,2,HUMAN FACTOR,99
31605287,1,HUMAN FACTOR,14
31605287,2,HUMAN FACTOR,99
31605296,1,HUMAN FACTOR,17
31605296,2,HUMAN FACTOR,99
31605645,1,HUMAN FACTOR,13
31605645,1,HUMAN FACTOR,17
31605645,2,HUMAN FACTOR,99
31606386,1,HUMAN FACTOR,9
31606386,1,HUMAN FACTOR,11
31606386,1,HUMAN FACTOR,14
31606386,2,HUMAN FACTOR,99
31609340,1,HUMAN FACTOR,14
31609340,2,HUMAN FACTOR,99
31610123,1,HUMAN FACTOR,14
31610123,2,HUMAN FACTOR,99
31613215,1,HUMAN FACTOR,14
31613215,2,HUMAN FACTOR,99
31613462,1,HUMAN FACTOR,14
31613462,2,HUMAN FACTOR,99
31613850,1,HUMAN FACTOR,14
31613850,2,HUMAN FACTOR,99
31614492,1,HUMAN FACTOR,11
31614492,2,HUMAN FACTOR,99
31617145,1,HUMAN FACTOR,26
31617145,1,HUMAN FACTOR,14
31617145,2,HUMAN FACTOR,26
31617145,2,HUMAN FACTOR,14
31619018,1,HUMAN FACTOR,17
31619307,1,HUMAN FACTOR,99
31619308,1,HUMAN FACTOR,8
31619308,2,HUMAN FACTOR,99
31619308,3,HUMAN FACTOR,99
31623134,1,HUMAN FACTOR,99
31623594,1,HUMAN FACTOR,17
31624988,1,HUMAN FACTOR,14
31624988,2,HUMAN FACTOR,99
31624988,3,HUMAN FACTOR,14
31624988,4,HUMAN FACTOR,99
31626302,1,HUMAN FACTOR,18
31626302,1,HUMAN FACTOR,19
31628511,2,HUMAN FACTOR,99
31628511,3,HUMAN FACTOR,99
31628511,1,HUMAN FACTOR,11
31629524,1,HUMAN FACTOR,26
31629524,1,HUMAN FACTOR,8
31629524,1,HUMAN FACTOR,17
31629524,2,HUMAN FACTOR,99
31629600,1,HUMAN FACTOR,14
31630358,2,HUMAN FACTOR,99
31630689,1,HUMAN FACTOR,18
31630689,2,HUMAN FACTOR,99
31632269,1,HUMAN FACTOR,14
31632269,2,HUMAN FACTOR,99
31632570,1,HUMAN FACTOR,14
31632570,2,HUMAN FACTOR,99
31635161,1,HUMAN FACTOR,97
31635161,2,HUMAN FACTOR,99
31635247,1,HUMAN FACTOR,99
31635791,1,HUMAN FACTOR,19
31636107,1,HUMAN FACTOR,8
31636107,2,HUMAN FACTOR,99
31636547,1,HUMAN FACTOR,97
31636547,2,HUMAN FACTOR,97
31636750,1,HUMAN FACTOR,14
31636750,1,HUMAN FACTOR,17
31636750,2,HUMAN FACTOR,99
31637686,1,HUMAN FACTOR,14
31637686,2,HUMAN FACTOR,99
31641097,1,HUMAN FACTOR,99
31641486,1,HUMAN FACTOR,8
31641486,2,HUMAN FACTOR,99
31644933,1,HUMAN FACTOR,14
31644933,2,HUMAN FACTOR,99
31646435,1,HUMAN FACTOR,14
31646435,1,HUMAN FACTOR,18
31646435,1,HUMAN FACTOR,19
31646435,2,HUMAN FACTOR,99
31648200,1,HUMAN FACTOR,14
31648200,2,HUMAN FACTOR,99
31648500,1,HUMAN FACTOR,99
31648500,2,HUMAN FACTOR,99
31648500,3,HUMAN FACTOR,99
31648500,4,HUMAN FACTOR,99
31648500,5,HUMAN FACTOR,99
31650181,1,HUMAN FACTOR,18
31650181,2,HUMAN FACTOR,97
31653350,1,HUMAN FACTOR,14
31653350,2,HUMAN FACTOR,99
31658420,1,HUMAN FACTOR,18
31658420,2,HUMAN FACTOR,99
31658423,1,HUMAN FACTOR,8
31658423,1,HUMAN FACTOR,17
31658423,2,HUMAN FACTOR,99
31659552,1,HUMAN FACTOR,97
31659552,2,HUMAN FACTOR,99
31659552,3,HUMAN FACTOR,99
31659610,1,HUMAN FACTOR,11
31659610,1,HUMAN FACTOR,14
31659610,2,HUMAN FACTOR,99
31659610,3,HUMAN FACTOR,99
31659652,1,HUMAN FACTOR,8
31659652,1,HUMAN FACTOR,14
31659652,2,HUMAN FACTOR,99
31659663,1,HUMAN FACTOR,11
31659663,2,HUMAN FACTOR,99
31659695,1,HUMAN FACTOR,14
31659695,2,HUMAN FACTOR,99
31660567,1,HUMAN FACTOR,11
31660567,2,HUMAN FACTOR,99
31665930,1,HUMAN FACTOR,14
31665930,2,HUMAN FACTOR,99
31665967,1,HUMAN FACTOR,4
31665967,1,HUMAN FACTOR,12
31665967,1,HUMAN FACTOR,17
31665967,2,HUMAN FACTOR,4
31665967,2,HUMAN FACTOR,17
31667886,1,HUMAN FACTOR,8
31667886,2,HUMAN FACTOR,99
31670443,1,HUMAN FACTOR,97
31670443,2,HUMAN FACTOR,99
31671343,1,HUMAN FACTOR,14
31671343,1,HUMAN FACTOR,18
31671343,2,HUMAN FACTOR,99
31672191,1,HUMAN FACTOR,18
31673598,1,HUMAN FACTOR,9
31673598,1,HUMAN FACTOR,10
31673598,1,HUMAN FACTOR,18
31675646,1,HUMAN FACTOR,18
31675646,2,HUMAN FACTOR,99
31679182,1,HUMAN FACTOR,18
31679182,1,HUMAN FACTOR,22
31679182,2,HUMAN FACTOR,99
31681024,1,HUMAN FACTOR,17
31681024,2,HUMAN FACTOR,99
31681024,3,HUMAN FACTOR,99
31681024,4,HUMAN FACTOR,99
31681024,5,HUMAN FACTOR,99
31681165,1,HUMAN FACTOR,14
31681165,1,HUMAN FACTOR,17
31681165,2,HUMAN FACTOR,99
31685074,1,HUMAN FACTOR,14
31685074,2,HUMAN FACTOR,99
31690705,1,HUMAN FACTOR,3
31690705,1,HUMAN FACTOR,14
31690705,2,HUMAN FACTOR,99
31692373,1,HUMAN FACTOR,14
31692926,1,HUMAN FACTOR,26
31692926,1,HUMAN FACTOR,19
31692926,2,HUMAN FACTOR,99
31692958,1,HUMAN FACTOR,99
31692958,2,HUMAN FACTOR,99
31695339,1,HUMAN FACTOR,21
31695339,2,HUMAN FACTOR,99
31695549,1,HUMAN FACTOR,1
31695549,1,HUMAN FACTOR,26
31695549,2,HUMAN FACTOR,99
31696026,1,HUMAN FACTOR,97
31698361,1,HUMAN FACTOR,99
31701533,1,HUMAN FACTOR,1
31701533,1,HUMAN FACTOR,5
31701533,1,HUMAN FACTOR,14
31701533,2,HUMAN FACTOR,99
31701999,1,HUMAN FACTOR,5
31701999,1,HUMAN FACTOR,14
31701999,2,HUMAN FACTOR,99
31702022,1,HUMAN FACTOR,99
31702022,2,HUMAN FACTOR,99
31707364,1,HUMAN FACTOR,4
31707364,2,HUMAN FACTOR,99
31707396,1,HUMAN FACTOR,8
31707396,2,HUMAN FACTOR,99
31707549,1,HUMAN FACTOR,4
31707549,1,HUMAN FACTOR,12
31707549,1,HUMAN FACTOR,14
31707549,2,HUMAN FACTOR,99
31709606,1,HUMAN FACTOR,3
31709606,1,HUMAN FACTOR,14
31709606,2,HUMAN FACTOR,99
31711642,1,HUMAN FACTOR,17
31711642,2,HUMAN FACTOR,99
31713340,1,HUMAN FACTOR,26
31713340,2,HUMAN FACTOR,99
31714232,1,HUMAN FACTOR,8
31714232,1,HUMAN FACTOR,14
31714232,2,HUMAN FACTOR,99
31716255,1,HUMAN FACTOR,14
31716255,2,HUMAN FACTOR,14
31716255,3,HUMAN FACTOR,99
31721315,1,HUMAN FACTOR,8
31721315,1,HUMAN FACTOR,17
31721315,2,HUMAN FACTOR,26
31721315,2,HUMAN FACTOR,17
31721315,2,HUMAN FACTOR,22
31721315,3,HUMAN FACTOR,99
31723930,1,HUMAN FACTOR,3
31723930,1,HUMAN FACTOR,7
31723930,1,HUMAN FACTOR,14
31724706,1,HUMAN FACTOR,14
31724706,2,HUMAN FACTOR,99
31728454,1,HUMAN FACTOR,4
31728454,1,HUMAN FACTOR,14
31728454,1,HUMAN FACTOR,18
31728454,2,HUMAN FACTOR,99
31730145,1,HUMAN FACTOR,99
31730145,2,HUMAN FACTOR,99
31731081,1,HUMAN FACTOR,3
31731081,1,HUMAN FACTOR,14
31731311,1,HUMAN FACTOR,97
31731311,2,HUMAN FACTOR,97
31735695,1,HUMAN FACTOR,8
31735695,2,HUMAN FACTOR,99
31736618,1,HUMAN FACTOR,12
31736618,1,HUMAN FACTOR,14
31736618,2,HUMAN FACTOR,99
31737436,1,HUMAN FACTOR,12
31737436,1,HUMAN FACTOR,14
31737436,2,HUMAN FACTOR,99
31739198,1,HUMAN FACTOR,4
31739506,1,HUMAN FACTOR,2
31739506,1,HUMAN FACTOR,14
31739506,2,HUMAN FACTOR,99
31742606,1,HUMAN FACTOR,11
31742606,2,HUMAN FACTOR,99
31742606,3,HUMAN FACTOR,11
31742872,1,HUMAN FACTOR,99
31742872,2,HUMAN FACTOR,14
31745510,1,HUMAN FACTOR,11
31745510,1,HUMAN FACTOR,14
31745510,1,HUMAN FACTOR,17
31745510,2,HUMAN FACTOR,99
31747957,1,HUMAN FACTOR,14
31747957,1,HUMAN FACTOR,18
31747957,2,HUMAN FACTOR,99
31748417,1,HUMAN FACTOR,99
31748420,1,HUMAN FACTOR,17
31748420,2,HUMAN FACTOR,99
31748646,1,HUMAN FACTOR,14
31748646,2,HUMAN FACTOR,3
31750828,1,HUMAN FACTOR,3
31750828,1,HUMAN FACTOR,8
31750828,2,HUMAN FACTOR,99
31753757,1,HUMAN FACTOR,14
31753757,1,HUMAN FACTOR,17
31753757,2,HUMAN FACTOR,99
31753783,1,HUMAN FACTOR,97
31753783,2,HUMAN FACTOR,99
31754381,1,HUMAN FACTOR,17
31754381,2,HUMAN FACTOR,99
31756812,1,HUMAN FACTOR,11
31756812,1,HUMAN FACTOR,18
31756812,2,HUMAN FACTOR,99
31759136,1,HUMAN FACTOR,97
31759136,2,HUMAN FACTOR,99
31759418,1,HUMAN FACTOR,14
31759418,2,HUMAN FACTOR,99
31759489,1,HUMAN FACTOR,11
31759489,1,HUMAN FACTOR,18
31759489,2,HUMAN FACTOR,99
31760047,2,HUMAN FACTOR,99
31760352,1,HUMAN FACTOR,17
31760352,2,HUMAN FACTOR,99
31764360,1,HUMAN FACTOR,14
31764360,2,HUMAN FACTOR,99
31764380,1,HUMAN FACTOR,97
31764380,2,HUMAN FACTOR,99
31770323,1,HUMAN FACTOR,8
31770323,2,HUMAN FACTOR,99
31770378,1,HUMAN FACTOR,99
31770378,2,HUMAN FACTOR,99
31771985,1,HUMAN FACTOR,11
31771985,1,HUMAN FACTOR,14
31771985,1,HUMAN FACTOR,18
31771985,2,HUMAN FACTOR,99
31775856,1,HUMAN FACTOR,97
31777794,1,HUMAN FACTOR,14
31783029,1,HUMAN FACTOR,14
31784616,1,HUMAN FACTOR,14
31784616,2,HUMAN FACTOR,99
31784616,3,HUMAN FACTOR,99
31784616,4,HUMAN FACTOR,99
31784765,1,HUMAN FACTOR,17
31784765,2,HUMAN FACTOR,99
31785166,1,HUMAN FACTOR,99
31785549,1,HUMAN FACTOR,14
31785549,2,HUMAN FACTOR,99
31785787,1,HUMAN FACTOR,99
31785787,2,HUMAN FACTOR,99
31786777,1,HUMAN FACTOR,11
31786777,2,HUMAN FACTOR,99
31787746,1,HUMAN FACTOR,8
31787746,2,HUMAN FACTOR,99
31789965,1,HUMAN FACTOR,11
31789965,2,HUMAN FACTOR,99
31791551,1,HUMAN FACTOR,14
31791551,2,HUMAN FACTOR,99
31794682,1,HUMAN FACTOR,1
31794682,1,HUMAN FACTOR,5
31794682,1,HUMAN FACTOR,26
31795016,1,HUMAN FACTOR,3
31795016,2,HUMAN FACTOR,99
31795029,1,HUMAN FACTOR,14
31795029,2,HUMAN FACTOR,99
31795041,1,HUMAN FACTOR,14
31799332,1,HUMAN FACTOR,26
31799332,2,HUMAN FACTOR,26
31801941,1,HUMAN FACTOR,18
31801941,2,HUMAN FACTOR,14
31803756,1,HUMAN FACTOR,99
31803756,2,HUMAN FACTOR,99
31803772,1,HUMAN FACTOR,8
31803772,2,HUMAN FACTOR,99
31805389,1,HUMAN FACTOR,14
31805389,2,HUMAN FACTOR,99
31805406,1,HUMAN FACTOR,26
31805406,2,HUMAN FACTOR,26
31805406,2,HUMAN FACTOR,13
31813441,1,HUMAN FACTOR,11
31813441,1,HUMAN FACTOR,14
31813441,2,HUMAN FACTOR,99
31813441,3,HUMAN FACTOR,99
31813754,1,HUMAN FACTOR,99
31813754,2,HUMAN FACTOR,99
31813846,1,HUMAN FACTOR,22
31813846,2,HUMAN FACTOR,99
31813916,1,HUMAN FACTOR,14
31814360,1,HUMAN FACTOR,12
31814360,2,HUMAN FACTOR,99
31814577,1,HUMAN FACTOR,14
31814577,2,HUMAN FACTOR,99
31814577,3,HUMAN FACTOR,99
31814577,4,HUMAN FACTOR,99
31814577,5,HUMAN FACTOR,99
31814577,6,HUMAN FACTOR,99
31814577,7,HUMAN FACTOR,99
31814577,8,HUMAN FACTOR,99
31815667,1,HUMAN FACTOR,8
31815667,1,HUMAN FACTOR,17
31815667,2,HUMAN FACTOR,99
31816220,1,HUMAN FACTOR,14
31816220,2,HUMAN FACTOR,99
31816456,1,HUMAN FACTOR,26
31816456,1,HUMAN FACTOR,17
31816456,2,HUMAN FACTOR,99
31820285,1,HUMAN FACTOR,13
31820285,2,HUMAN FACTOR,99
31821115,1,HUMAN FACTOR,4
31821115,1,HUMAN FACTOR,26
31821115,1,HUMAN FACTOR,14
31821115,2,HUMAN FACTOR,99
31823285,1,HUMAN FACTOR,3
31823285,1,HUMAN FACTOR,14
31823285,2,HUMAN FACTOR,99
31823671,1,HUMAN FACTOR,5
31823671,1,HUMAN FACTOR,14
31823671,2,HUMAN FACTOR,99
31823963,1,HUMAN FACTOR,1
31823963,1,HUMAN FACTOR,17
31823963,2,HUMAN FACTOR,99
31824250,1,HUMAN FACTOR,4
31824250,1,HUMAN FACTOR,14
31824250,2,HUMAN FACTOR,99
31825283,1,HUMAN FACTOR,99
31825283,2,HUMAN FACTOR,99
31825283,3,HUMAN FACTOR,99
31828071,1,HUMAN FACTOR,99
31828582,1,HUMAN FACTOR,18
31828582,2,HUMAN FACTOR,99
31828822,1,HUMAN FACTOR,17
31828822,2,HUMAN FACTOR,99
31831449,1,HUMAN FACTOR,14
31831449,2,HUMAN FACTOR,18
31831449,3,HUMAN FACTOR,99
31831452,1,HUMAN FACTOR,18
31831452,2,HUMAN FACTOR,99
31831453,1,HUMAN FACTOR,18
31831453,2,HUMAN FACTOR,99
31831455,1,HUMAN FACTOR,11
31831455,2,HUMAN FACTOR,99
31834371,1,HUMAN FACTOR,14
31834371,2,HUMAN FACTOR,99
31836883,1,HUMAN FACTOR,14
31836883,1,HUMAN FACTOR,17
31836883,2,HUMAN FACTOR,99
31836883,3,HUMAN FACTOR,99
31836884,1,HUMAN FACTOR,14
31836884,2,HUMAN FACTOR,99
31836884,3,HUMAN FACTOR,99
31836884,4,HUMAN FACTOR,99
31836884,5,HUMAN FACTOR,99
31840757,1,HUMAN FACTOR,18
31840757,1,HUMAN FACTOR,22
31840757,2,HUMAN FACTOR,18
31840757,2,HUMAN FACTOR,22
31840757,3,HUMAN FACTOR,18
31840757,3,HUMAN FACTOR,22
31840757,4,HUMAN FACTOR,99
31840785,1,HUMAN FACTOR,14
31840785,2,HUMAN FACTOR,99
31841652,1,HUMAN FACTOR,14
31841652,1,HUMAN FACTOR,17
31843068,1,HUMAN FACTOR,99
31843068,2,HUMAN FACTOR,99
31843068,3,HUMAN FACTOR,99
31843076,1,HUMAN FACTOR,17
31843076,2,HUMAN FACTOR,99
31843084,1,HUMAN FACTOR,6
31843084,2,HUMAN FACTOR,99
31843353,1,HUMAN FACTOR,7
31843353,1,HUMAN FACTOR,14
31843353,2,HUMAN FACTOR,99
31843354,1,HUMAN FACTOR,18
31843354,1,HUMAN FACTOR,22
31843354,2,HUMAN FACTOR,99
31846006,1,HUMAN FACTOR,14
31846006,2,HUMAN FACTOR,99
31847414,1,HUMAN FACTOR,8
31847414,1,HUMAN FACTOR,14
31847414,2,HUMAN FACTOR,99
31849398,1,HUMAN FACTOR,14
31849398,2,HUMAN FACTOR,99
31852482,1,HUMAN FACTOR,99
31852760,1,HUMAN FACTOR,14
31852760,2,HUMAN FACTOR,99
31852964,1,HUMAN FACTOR,18
31852964,2,HUMAN FACTOR,99
31852964,3,HUMAN FACTOR,99
31856567,2,HUMAN FACTOR,99
31856901,1,HUMAN FACTOR,14
31857453,1,HUMAN FACTOR,14
31857453,2,HUMAN FACTOR,99
31858459,1,HUMAN FACTOR,14
31858459,2,HUMAN FACTOR,99
31861022,1,HUMAN FACTOR,14
31861022,2,HUMAN FACTOR,99
31861700,1,HUMAN FACTOR,14
31861700,2,HUMAN FACTOR,99
31862262,1,HUMAN FACTOR,14
31862262,2,HUMAN FACTOR,99
31864390,1,HUMAN FACTOR,8
31864390,1,HUMAN FACTOR,14
31864390,1,HUMAN FACTOR,17
31864390,2,HUMAN FACTOR,99
31866026,1,HUMAN FACTOR,11
31866026,2,HUMAN FACTOR,99
31866053,1,HUMAN FACTOR,19
31867981,1,HUMAN FACTOR,14
31867981,2,HUMAN FACTOR,99
31868638,1,HUMAN FACTOR,8
31868638,1,HUMAN FACTOR,17
31868638,2,HUMAN FACTOR,99
31868922,1,HUMAN FACTOR,22
31870018,1,HUMAN FACTOR,99
31871448,2,HUMAN FACTOR,99
31872362,1,HUMAN FACTOR,14
31872362,2,HUMAN FACTOR,99
31872857,1,HUMAN FACTOR,14
31872857,2,HUMAN FACTOR,99
31872857,3,HUMAN FACTOR,99
31874139,1,HUMAN FACTOR,97
31876881,1,HUMAN FACTOR,17
31876881,2,HUMAN FACTOR,99
31878053,1,HUMAN FACTOR,99
31881210,1,HUMAN FACTOR,14
31881210,2,HUMAN FACTOR,99
31882095,1,HUMAN FACTOR,17
31882095,2,HUMAN FACTOR,99
31883506,1,HUMAN FACTOR,12
31883506,1,HUMAN FACTOR,17
31883506,2,HUMAN FACTOR,99
31884890,1,HUMAN FACTOR,4
31884890,1,HUMAN FACTOR,14
31884890,2,HUMAN FACTOR,99
31885648,1,HUMAN FACTOR,4
31885648,1,HUMAN FACTOR,14
31885648,2,HUMAN FACTOR,99
31886823,1,HUMAN FACTOR,97
31890939,1,HUMAN FACTOR,11
31890939,1,HUMAN FACTOR,17
31890939,2,HUMAN FACTOR,11
31890939,3,HUMAN FACTOR,99
31891426,1,HUMAN FACTOR,2
31892915,1,HUMAN FACTOR,14
31893537,1,HUMAN FACTOR,11
31893537,1,HUMAN FACTOR,14
31893537,2,HUMAN FACTOR,11
31893537,3,HUMAN FACTOR,11
31893537,4,HUMAN FACTOR,11
31893537,5,HUMAN FACTOR,99
31895193,1,HUMAN FACTOR,19
31895193,2,HUMAN FACTOR,99
31896428,1,HUMAN FACTOR,97
31896428,2,HUMAN FACTOR,99
31896428,3,HUMAN FACTOR,3
31896428,3,HUMAN FACTOR,18
31897362,1,HUMAN FACTOR,1
31897362,1,HUMAN FACTOR,3
31897362,1,HUMAN FACTOR,23
31898162,1,HUMAN FACTOR,10
31898162,2,HUMAN FACTOR,99
31898163,1,HUMAN FACTOR,14
31898163,2,HUMAN FACTOR,99
31898164,1,HUMAN FACTOR,17
31898164,2,HUMAN FACTOR,99
31899488,1,HUMAN FACTOR,14
31899488,2,HUMAN FACTOR,99
31900490,1,HUMAN FACTOR,14
31900490,1,HUMAN FACTOR,18
31900490,2,HUMAN FACTOR,99
31900490,3,HUMAN FACTOR,99
31900490,4,HUMAN FACTOR,99
31900492,1,HUMAN FACTOR,11
31900492,1,HUMAN FACTOR,14
31900492,1,HUMAN FACTOR,18
31900492,2,HUMAN FACTOR,99
31902031,1,HUMAN FACTOR,14
31902031,1,HUMAN FACTOR,17
31902031,2,HUMAN FACTOR,99
31902118,1,HUMAN FACTOR,17
31902118,2,HUMAN FACTOR,99
31903235,1,HUMAN FACTOR,14
31903235,1,HUMAN FACTOR,17
31903235,2,HUMAN FACTOR,99
31903376,1,HUMAN FACTOR,18
31903970,1,HUMAN FACTOR,14
31903970,1,HUMAN FACTOR,18
31903970,1,HUMAN FACTOR,19
31906261,1,HUMAN FACTOR,97
31906261,2,HUMAN FACTOR,99
31906521,1,HUMAN FACTOR,18
31906521,2,HUMAN FACTOR,99
31907056,1,HUMAN FACTOR,11
31907056,1,HUMAN FACTOR,18
31907056,2,HUMAN FACTOR,99
31910679,1,HUMAN FACTOR,99
31913576,1,HUMAN FACTOR,7
31913576,1,HUMAN FACTOR,14
31913576,2,HUMAN FACTOR,99
31913576,3,HUMAN FACTOR,99
31916353,1,HUMAN FACTOR,3
31916353,2,HUMAN FACTOR,99
31916412,1,HUMAN FACTOR,17
31916412,2,HUMAN FACTOR,99
31917034,1,HUMAN FACTOR,99
31917034,2,HUMAN FACTOR,99
31918122,1,HUMAN FACTOR,99
31918122,2,HUMAN FACTOR,99
31918575,1,HUMAN FACTOR,11
31918575,1,HUMAN FACTOR,14
31918575,2,HUMAN FACTOR,11
31918575,2,HUMAN FACTOR,14
31922673,1,HUMAN FACTOR,99
31923398,1,HUMAN FACTOR,18
31923398,2,HUMAN FACTOR,99
31924555,1,HUMAN FACTOR,9
31924555,1,HUMAN FACTOR,10
31924555,2,HUMAN FACTOR,99
31924556,1,HUMAN FACTOR,26
31924556,2,HUMAN FACTOR,99
31925580,1,HUMAN FACTOR,99
31925580,2,HUMAN FACTOR,99
31926583,1,HUMAN FACTOR,97
31926583,2,HUMAN FACTOR,99
31926583,3,HUMAN FACTOR,97
31930767,1,HUMAN FACTOR,11
31930767,1,HUMAN FACTOR,14
31930767,1,HUMAN FACTOR,17
31930767,2,HUMAN FACTOR,11
31930767,2,HUMAN FACTOR,14
31930767,2,HUMAN FACTOR,17
31930767,3,HUMAN FACTOR,14
31931520,1,HUMAN FACTOR,17
31931520,2,HUMAN FACTOR,99
31931593,1,HUMAN FACTOR,99
31931593,2,HUMAN FACTOR,99
31931599,1,HUMAN FACTOR,14
31931599,2,HUMAN FACTOR,14
31931662,1,HUMAN FACTOR,14
31931662,1,HUMAN FACTOR,18
31932156,1,HUMAN FACTOR,3
31932156,1,HUMAN FACTOR,8
31932156,2,HUMAN FACTOR,99
31932711,1,HUMAN FACTOR,18
31932711,2,HUMAN FACTOR,18
31932712,1,HUMAN FACTOR,14
31932712,1,HUMAN FACTOR,18
31932712,2,HUMAN FACTOR,99
31932835,1,HUMAN FACTOR,17
31932835,1,HUMAN FACTOR,18
31933057,1,HUMAN FACTOR,18
31933070,1,HUMAN FACTOR,99
31933070,2,HUMAN FACTOR,99
31937255,1,HUMAN FACTOR,14
31937255,2,HUMAN FACTOR,99
31937255,3,HUMAN FACTOR,99
31950275,1,HUMAN FACTOR,18
31950275,2,HUMAN FACTOR,97
31951159,1,HUMAN FACTOR,2
31951159,1,HUMAN FACTOR,3
31951159,2,HUMAN FACTOR,99
31951164,1,HUMAN FACTOR,11
31951164,1,HUMAN FACTOR,14
31951164,2,HUMAN FACTOR,99
31951869,1,HUMAN FACTOR,97
31951869,2,HUMAN FACTOR,97
31953637,1,HUMAN FACTOR,17
31953637,2,HUMAN FACTOR,99
31954251,2,HUMAN FACTOR,99
31965957,1,HUMAN FACTOR,99
31965957,2,HUMAN FACTOR,99
31965969,1,HUMAN FACTOR,99
31965983,1,HUMAN FACTOR,26
31965983,1,HUMAN FACTOR,14
31965983,2,HUMAN FACTOR,99
31966917,1,HUMAN FACTOR,97
31966917,2,HUMAN FACTOR,99
31967432,2,HUMAN FACTOR,99
31969009,2,HUMAN FACTOR,99
31969009,3,HUMAN FACTOR,99
31969506,1,HUMAN FACTOR,2
31969506,1,HUMAN FACTOR,4
31969506,1,HUMAN FACTOR,18
31969506,2,HUMAN FACTOR,99
31970697,1,HUMAN FACTOR,1
31970942,1,HUMAN FACTOR,14
31970942,2,HUMAN FACTOR,99
31970979,1,HUMAN FACTOR,14
31970979,2,HUMAN FACTOR,99
31971086,1,HUMAN FACTOR,11
31971086,2,HUMAN FACTOR,99
